fea_ind,fea_name,group,CHR,MAPINFO,gene_set,Lasso,ENet,SGLasso,SGLasso_rank,Pclogit,CDReg,CDReg_rank,diff_loc
7155,cg01704198,794.0,3,33757893.0,CLASP2,0.0,0.0,0.0,3382,0.0,0.0,8014,1922397
7156,cg02112616,795.0,3,35680290.0,ARPP21,0.0,0.0,0.0,3382,0.0,0.0,8014,86
7159,cg23347160,795.0,3,35694211.0,ARPP21,0.0,0.0,0.0,3382,0.0,0.0,8014,6950
7160,cg13917925,795.0,3,35701161.0,ARPP21,0.0,0.0,0.0,3382,0.0,0.0,8014,19141
7161,cg11652085,795.0,3,35720302.0,ARPP21,0.0,0.0,0.0,3382,0.0,0.0,8014,701270
7162,cg01798589,796.0,3,36421572.0,STAC,0.0,0.0,0.0,3382,0.0,0.0,8014,168
7163,cg22741516,796.0,3,36421740.0,STAC,0.0,0.0,0.0,3382,0.0,0.0,8014,319
7164,cg04273811,796.0,3,36422059.0,STAC,0.0,0.0,0.0,3382,0.0,0.0,8014,2
7165,cg26843074,796.0,3,36422061.0,STAC,0.0,0.0,0.0,3382,0.0,0.0,8014,32
7166,cg24202123,796.0,3,36422093.0,STAC,0.0,0.0,0.0,3382,0.0,0.0,8014,105
7167,cg15321293,796.0,3,36422198.0,STAC,0.0,0.0,0.0,3382,0.0,0.0,8014,11
7168,cg26615813,796.0,3,36422209.0,STAC,0.0,0.0,0.0,3382,0.0,0.0,8014,188
7169,cg19055231,796.0,3,36422397.0,STAC,0.0,0.0,0.0,3382,0.0,0.0,8014,9
7170,cg06197503,796.0,3,36422406.0,STAC,0.0,0.0,0.0,3382,0.0,0.0,8014,107497
7171,cg11236985,796.0,3,36529903.0,STAC,0.0,0.0,0.0,3382,0.0,0.0,8014,33121
7172,cg13677341,796.0,3,36563024.0,STAC,0.0,0.0,0.0,3382,0.0,0.0,8014,19552
7173,cg14679766,796.0,3,36582576.0,STAC,0.0,0.0,0.0,3382,0.0,0.0,8014,913230
7184,cg12919119,798.0,3,37904293.0,CTDSPL,0.0,0.0,0.0,3382,0.0,0.0,8014,182
7185,cg08229360,798.0,3,37904475.0,CTDSPL,0.0,0.0,0.0,3382,0.0,0.0,8014,15655
7186,cg22380476,798.0,3,37920130.0,CTDSPL,0.0,0.0,0.0,3382,0.0,0.0,8014,14163
7187,cg16665765,798.0,3,37934293.0,CTDSPL,0.0,0.0,0.0,3382,0.0,0.0,8014,293
7188,cg06505529,798.0,3,37934586.0,CTDSPL,0.0,0.0,0.0,3382,0.0,0.0,8014,7178
7189,cg11373212,798.0,3,37941764.0,CTDSPL,0.0,0.0,0.0,3382,0.0,0.0,8014,2613
7190,cg09000502,798.0,3,37944377.0,CTDSPL,0.0,0.0,0.0,3382,0.0,0.0,8014,9693
7191,cg21301642,798.0,3,37954070.0,CTDSPL,0.0,0.0,0.0,3382,0.0,0.0,8014,54809
7192,cg00718355,798.0,3,38008879.0,CTDSPL,0.0,0.0,0.0,3382,0.0,0.0,8014,8309
7193,cg15391057,798.0,3,38017188.0,CTDSPL,0.0,0.0,0.0,3382,0.0,0.0,8014,38770
7199,cg07831833,800.0,3,38096513.0,DLEC1,0.0,0.0,0.0,3382,0.0,0.0,8014,13137
7200,cg05475858,800.0,3,38109650.0,DLEC1,0.0,0.0,0.0,3382,0.0,0.0,8014,34167
7201,cg06295604,800.0,3,38143817.0,DLEC1,0.0,0.0,0.0,3382,0.0,0.0,8014,6626
7202,cg02703606,800.0,3,38150443.0,DLEC1,0.0,0.0,0.0,3382,0.0,0.0,8014,13404
7203,cg18151320,800.0,3,38163847.0,DLEC1,0.09618084393034924,0.02500906299902497,0.0,3382,0.0,0.0,8014,1145588
7205,cg10474087,801.0,3,39313871.0,CX3CR1,0.0,0.0,0.0,3382,0.0,0.0,8014,830
7208,cg24130739,801.0,3,39323221.0,CX3CR1,0.0,0.0,0.0,3382,0.0,0.0,8014,138
7211,cg27308746,802.0,3,39850206.0,MYRIP,0.0,0.0,0.0,3382,0.0,0.0,8014,74
7212,cg07669891,802.0,3,39850280.0,MYRIP,0.0,0.0,0.0,3382,0.0,0.0,8014,60
7213,cg07251589,802.0,3,39850340.0,MYRIP,0.0,0.0,0.0,3382,0.0,0.0,8014,72
7214,cg27549834,802.0,3,39850412.0,MYRIP,0.0,0.0,0.0,3382,0.0,0.0,8014,93
7215,cg18409406,802.0,3,39850505.0,MYRIP,0.0,0.0,0.0,3382,0.0,0.0,8014,1136
7216,cg19547629,802.0,3,39851641.0,MYRIP,0.0,0.0,0.0,3382,0.0,0.0,8014,147
7217,cg07892785,802.0,3,39851788.0,MYRIP,0.0,0.0,0.0,3382,0.0,0.0,8014,90622
7218,cg08409097,802.0,3,39942410.0,MYRIP,0.0,0.0,0.0,3382,0.0,0.0,8014,198203
7219,cg21204436,802.0,3,40140613.0,MYRIP,0.0,0.0,0.0,3382,0.0,0.0,8014,473
7220,cg14938801,802.0,3,40141086.0,MYRIP,0.0,0.0,0.0,3382,0.0,0.0,8014,291
7221,cg27037929,802.0,3,40141377.0,MYRIP,0.0,0.0,0.0,3382,0.0,0.0,8014,66
7222,cg26246101,802.0,3,40141443.0,MYRIP,0.04450306255507435,0.0353844989432598,0.0,3382,0.1350710601525621,0.0,8014,1204828
7223,cg25289587,803.0,3,41346271.0,ULK4,0.0,0.0,0.0,3382,0.0,0.0,8014,25759
7224,cg17473727,803.0,3,41372030.0,ULK4,0.0,0.0,0.0,3382,0.0,0.0,8014,195322
7225,cg01890333,803.0,3,41567352.0,ULK4,0.0,0.0,0.0,3382,0.0,0.0,8014,323195
7226,cg25339433,803.0,3,41890547.0,ULK4,0.0,0.0,0.0,3382,0.0,0.0,8014,111683
7227,cg02108620,803.0,3,42002230.0,ULK4,0.0,0.0,0.0,3382,0.0,0.0,8014,140523
7237,cg02316506,805.0,3,42694803.0,ZBTB47,0.0,0.0,0.0,3382,0.0,0.0,8014,232
7238,cg06399164,805.0,3,42695035.0,ZBTB47,0.0,0.0,0.0,3382,0.0,0.0,8014,817
7239,cg11137483,805.0,3,42695852.0,ZBTB47,0.0,0.0,0.0,3382,0.0,0.0,8014,9976
7240,cg23202468,805.0,3,42705828.0,ZBTB47,0.0,0.0,0.0,3382,0.0,0.0,8014,313896
7249,cg02235659,807.0,3,45066580.0,CLEC3B,0.0,0.0,0.0,3382,0.0,0.0,8014,984
7250,cg02396676,807.0,3,45067564.0,CLEC3B,0.0,0.0,0.0,3382,0.0,0.0,8014,8676
7251,cg08723051,807.0,3,45076240.0,CLEC3B,0.0,0.0,0.0,3382,0.0,0.0,8014,3
7252,cg16426261,807.0,3,45076243.0,CLEC3B,0.0,0.0,0.0,3382,0.0,0.0,8014,356
7253,cg03447908,807.0,3,45076599.0,CLEC3B,0.0,0.0,0.0,3382,0.0,0.0,8014,471
7254,cg23551917,807.0,3,45077070.0,CLEC3B,0.0,0.0,0.0,3382,0.0,0.0,8014,184
7255,cg17658717,807.0,3,45077254.0,CLEC3B,0.0,0.0,0.0,3382,0.0,0.0,8014,115
7256,cg06636831,807.0,3,45077369.0,CLEC3B,0.0,0.0,0.0,3382,0.0,0.0,8014,74781
7261,cg02938303,808.0,3,45187333.0,CDCP1,0.0,0.0,0.0,3382,0.0,0.0,8014,806
7276,cg04709528,810.0,3,45807687.0,SLC6A20,0.0,0.0,0.0,3382,0.0,0.0,8014,29483
7277,cg05461503,810.0,3,45837170.0,SLC6A20,0.0,0.0,0.0,3382,0.0,0.0,8014,27
7278,cg24940967,810.0,3,45837197.0,SLC6A20,0.0,0.0,0.0,3382,0.0,0.0,8014,701
7279,cg20953187,810.0,3,45837898.0,SLC6A20,0.0,0.0,0.0,3382,0.0,0.0,8014,440
7280,cg16309260,810.0,3,45838338.0,SLC6A20,0.0,0.0,0.0,3382,0.0,0.0,8014,137
7281,cg04012198,810.0,3,45838475.0,SLC6A20,0.0,0.0,0.0,3382,0.0,0.0,8014,902
7282,cg13719314,810.0,3,45839377.0,SLC6A20,0.0,0.0,0.0,3382,0.0,0.0,8014,28558
7283,cg00482389,811.0,3,45867935.0,LZTFL1,0.0,0.0,0.0,3382,0.0,0.0,8014,26621
7284,cg19432791,811.0,3,45894556.0,LZTFL1,0.0,0.0,0.0,3382,0.0,0.0,8014,8107
7285,cg22850860,811.0,3,45902663.0,LZTFL1,0.0,0.0,0.0,3382,0.0,0.0,8014,3835
7286,cg01884851,811.0,3,45906498.0,LZTFL1,0.0,0.0,0.0,3382,0.0,0.0,8014,16014
7287,cg03986594,811.0,3,45922512.0,LZTFL1,0.0,0.0,0.0,3382,0.0,0.0,8014,34754
7288,cg03297297,811.0,3,45957266.0,LZTFL1,0.0,0.0,0.0,3382,0.0,0.0,8014,53
7289,cg25897930,811.0,3,45957319.0,LZTFL1,0.0,0.0,0.0,3382,0.0,0.0,8014,28
7290,cg10418021,811.0,3,45957347.0,LZTFL1,0.0,0.0,0.0,3382,0.0,0.0,8014,383
7291,cg12924105,811.0,3,45957730.0,LZTFL1,0.0,0.0,0.0,3382,0.0,0.0,8014,710
7293,cg16286502,812.0,3,46020045.0,FYCO1,0.0,0.0,0.0,3382,0.0,0.0,8014,1118
7294,cg19375371,812.0,3,46021163.0,FYCO1,0.0,0.0,0.0,3382,0.0,0.0,8014,1519
7296,cg04415535,812.0,3,46034485.0,FYCO1,0.0,0.0,0.0,3382,0.0,0.0,8014,954
7297,cg18682028,812.0,3,46035439.0,FYCO1,0.0,0.0,0.0,3382,0.0,0.0,8014,2503
7298,cg06585734,812.0,3,46037942.0,FYCO1,0.0,0.0,0.0,3382,0.0,0.0,8014,34
7299,cg12062507,812.0,3,46037976.0,FYCO1,0.0,0.0,0.0,3382,0.0,0.0,8014,444973
7328,cg12424624,816.0,3,46718941.0,ALS2CL,0.0,0.0,0.0,3382,0.0,0.0,8014,38
7329,cg15726123,816.0,3,46718979.0,ALS2CL,0.0,0.0,0.0,3382,0.0,0.0,8014,107
7330,cg25445707,816.0,3,46719086.0,ALS2CL,0.0,0.0,0.0,3382,0.0,0.0,8014,294
7331,cg21785376,816.0,3,46719380.0,ALS2CL,0.0,0.0,0.0,3382,0.0,0.0,8014,16421
7332,cg23445604,816.0,3,46735801.0,ALS2CL,0.0,0.0,0.0,3382,0.0,0.0,8014,235146
7347,cg07395928,819.0,3,47911658.0,MAP4,0.0,0.0,0.0,3382,0.0,0.0,8014,7288
7348,cg26120960,819.0,3,47918946.0,MAP4,0.0,0.0,0.0,3382,0.0,0.0,8014,7372
7349,cg01012943,819.0,3,47926318.0,MAP4,0.0,0.0,0.0,3382,0.0,0.0,8014,26191
7350,cg00857862,819.0,3,47952509.0,MAP4,0.0,0.0,0.0,3382,0.0,0.0,8014,18385
7351,cg13489673,819.0,3,47970894.0,MAP4,0.0,0.0,0.0,3382,0.0,0.0,8014,157775
7352,cg05242416,819.0,3,48128669.0,MAP4,0.0,0.0,0.0,3382,0.0,0.0,8014,324893
7353,cg18305790,820.0,3,48453562.0,PLXNB1,0.0,0.0,0.0,3382,0.0,0.0,8014,7760
7354,cg13980743,820.0,3,48461322.0,PLXNB1,0.0,0.0,0.0,3382,0.0,0.0,8014,8859
7355,cg00207352,820.0,3,48470181.0,PLXNB1,0.0,0.0,0.0,3382,0.0,0.0,8014,1514
7356,cg01313363,820.0,3,48471695.0,PLXNB1,0.0,0.0,0.0,3382,0.0,0.0,8014,76
7357,cg08534147,820.0,3,48471771.0,PLXNB1,0.0,0.0,0.0,3382,0.0,0.0,8014,224
7358,cg25062519,820.0,3,48471995.0,PLXNB1,0.0,0.0,0.0,3382,0.0,0.0,8014,35092
7359,cg01870865,821.0,3,48507087.0,TREX1,0.0,0.0,0.0,3382,0.0,0.0,8014,267
7360,cg17631451,821.0,3,48507354.0,TREX1,0.0,0.0,0.0,3382,0.0,0.0,8014,31
7361,cg27340749,821.0,3,48507385.0,TREX1,0.0,0.0,0.0,3382,0.0,0.0,8014,887
7362,cg09882118,821.0,3,48508272.0,TREX1,0.0,0.0,0.0,3382,0.0,0.0,8014,119
7363,cg21788755,821.0,3,48508391.0,TREX1,0.0,0.0,0.0,3382,0.0,0.0,8014,9936
7364,cg15256244,822.0,3,48518327.0,SHISA5,0.0,0.0,0.0,3382,0.0,0.0,8014,21626
7365,cg02936012,822.0,3,48539953.0,SHISA5,0.0,0.0,0.0,3382,0.0,0.0,8014,2087
7366,cg14494596,822.0,3,48542040.0,SHISA5,0.0,0.0,0.0,3382,0.0,0.0,8014,172
7367,cg20061371,822.0,3,48542212.0,SHISA5,0.0,0.0,0.0,3382,0.0,0.0,8014,76
7368,cg09216216,822.0,3,48542288.0,SHISA5,0.0,0.0,0.0,3382,0.0,0.0,8014,134
7369,cg09566308,822.0,3,48542422.0,SHISA5,0.0,0.0,0.0,3382,0.0,0.0,8014,135909
7370,cg24608717,823.0,3,48678331.0,CELSR3,0.0,0.0,0.0,3382,0.0,0.0,8014,19492
7371,cg09447924,823.0,3,48697823.0,CELSR3,0.0,0.0,0.0,3382,0.0,0.0,8014,696
7372,cg02773588,823.0,3,48698519.0,CELSR3,0.0,0.0,0.0,3382,0.0,0.0,8014,493
7373,cg22702772,823.0,3,48699012.0,CELSR3,0.0,0.0,0.0,3382,0.0,0.0,8014,625
7374,cg06621358,823.0,3,48699637.0,CELSR3,0.0,0.0,0.0,3382,0.0,0.0,8014,754
7375,cg11929643,823.0,3,48700391.0,CELSR3,0.0,0.0,0.0,3382,0.0,0.0,8014,84
7376,cg13482209,823.0,3,48700475.0,CELSR3,0.0,0.0,0.0,3382,0.0,0.0,8014,586
7377,cg11294835,823.0,3,48701061.0,CELSR3,0.0,0.0,0.0,3382,0.0,0.0,8014,534320
7378,cg04578029,824.0,3,49235381.0,CCDC36,0.0,0.0,0.0,3382,0.0,0.0,8014,1205
7379,cg17645601,824.0,3,49236586.0,CCDC36,0.0,0.0,0.0,3382,0.0,0.0,8014,39282
7380,cg07233742,824.0,3,49275868.0,CCDC36,0.0,0.0,0.0,3382,0.0,0.0,8014,201
7381,cg04453829,824.0,3,49276069.0,CCDC36,0.0,0.0,0.0,3382,0.0,0.0,8014,6017
7382,cg26318560,824.0,3,49282086.0,CCDC36,0.0,0.0,0.0,3382,0.0,0.0,8014,308922
7383,cg08510456,825.0,3,49591008.0,BSN,0.0,0.0,0.0,3382,0.0,0.0,8014,1521
7384,cg16933388,825.0,3,49592529.0,BSN,0.0,0.0,0.0,3382,0.0,0.0,8014,1375
7385,cg26443994,825.0,3,49593904.0,BSN,0.0,0.0,0.0,3382,0.0,0.0,8014,1036
7386,cg07308293,825.0,3,49594940.0,BSN,0.0,0.0,0.0,3382,0.0,0.0,8014,44784
7387,cg10159033,825.0,3,49639724.0,BSN,0.0,0.0,0.0,3382,0.0,0.0,8014,52813
7388,cg24296397,825.0,3,49692537.0,BSN,0.0,0.0,0.0,3382,0.0,0.0,8014,8374
7389,cg13465832,825.0,3,49700911.0,BSN,0.0,0.0,0.0,3382,0.0,0.0,8014,603323
7390,cg12479660,826.0,3,50304234.0,SEMA3B,0.0,0.0,0.0,3382,0.0,0.0,8014,696
7391,cg12999941,826.0,3,50304930.0,SEMA3B,0.0,0.0,0.0,3382,0.0,0.0,8014,11
7392,cg11039694,826.0,3,50304941.0,SEMA3B,0.0,0.0,0.0,3382,0.0,0.0,8014,125
7393,cg06192381,826.0,3,50305066.0,SEMA3B,0.0,0.0,0.0,3382,0.0,0.0,8014,17
7394,cg16216311,826.0,3,50305083.0,SEMA3B,0.0,0.0,0.0,3382,0.0,0.0,8014,5926
7395,cg22037648,826.0,3,50311009.0,SEMA3B,0.0,0.0,0.0,3382,0.0,0.0,8014,202
7396,cg02019988,826.0,3,50311211.0,SEMA3B,0.0,0.0,0.0,3382,0.0,0.0,8014,2
7397,cg14911395,826.0,3,50311213.0,SEMA3B,0.0,0.0,0.0,3382,0.0,0.0,8014,3078
7398,cg24019851,826.0,3,50314291.0,SEMA3B,0.0,0.0,0.0,3382,0.0,0.0,8014,41942
7399,cg08776109,827.0,3,50356233.0,HYAL2,0.0,0.0,0.0,3382,0.0,0.0,8014,1221
7400,cg03809859,827.0,3,50357454.0,HYAL2,0.0,0.0,0.0,3382,0.0,0.0,8014,1909
7401,cg07271561,827.0,3,50359363.0,HYAL2,0.0,0.0,0.0,3382,0.0,0.0,8014,220
7402,cg12976582,827.0,3,50359583.0,HYAL2,0.0,0.0,0.0,3382,0.0,0.0,8014,326
7403,cg13341668,827.0,3,50359909.0,HYAL2,0.0,0.0,0.0,3382,0.0,0.0,8014,69
7404,cg05118960,827.0,3,50359978.0,HYAL2,0.0,0.0,0.0,3382,0.0,0.0,8014,63
7405,cg03721058,827.0,3,50360041.0,HYAL2,0.0,0.0,0.0,3382,0.0,0.0,8014,135
7406,cg03051392,827.0,3,50360176.0,HYAL2,0.0,0.0,0.0,3382,0.0,0.0,8014,221
7407,cg04201752,827.0,3,50360397.0,HYAL2,0.0,0.0,0.0,3382,0.0,0.0,8014,183
7408,cg07982934,827.0,3,50360580.0,HYAL2,0.0,0.0,0.0,3382,0.0,0.0,8014,87
7409,cg26460678,827.0,3,50360667.0,HYAL2,0.0,0.0,0.0,3382,0.0,0.0,8014,513
7410,cg03528918,827.0,3,50361180.0,HYAL2,0.0,0.0,0.0,3382,0.0,0.0,8014,46931
7411,cg22075146,828.0,3,50408111.0,CACNA2D2,0.0,0.0,0.0,3382,0.0,0.0,8014,220
7412,cg07805050,828.0,3,50408331.0,CACNA2D2,0.0,0.0,0.0,3382,0.0,0.0,8014,48238
7413,cg03197296,828.0,3,50456569.0,CACNA2D2,0.0,0.0,0.0,3382,0.0,0.0,8014,28320
7414,cg04603017,828.0,3,50484889.0,CACNA2D2,0.0,0.0,0.0,3382,0.0,0.0,8014,46877
7415,cg11930945,828.0,3,50531766.0,CACNA2D2,0.0,0.0,0.0,3382,0.0,0.0,8014,5609
7416,cg21368467,828.0,3,50537375.0,CACNA2D2,0.0,0.0,0.0,3382,0.0,0.0,8014,2886
7417,cg09087110,828.0,3,50540261.0,CACNA2D2,0.0,0.0,0.0,3382,0.0,0.0,8014,1291
7418,cg03402432,828.0,3,50541552.0,CACNA2D2,0.0,0.0,0.0,3382,0.0,0.0,8014,113780
7419,cg22800273,829.0,3,50655332.0,MAPKAPK3,0.0,0.0,0.0,3382,0.0,0.0,8014,2749
7420,cg18807609,829.0,3,50658081.0,MAPKAPK3,0.0,0.0,0.0,3382,0.0,0.0,8014,391
7421,cg05548488,829.0,3,50658472.0,MAPKAPK3,0.0,0.0,0.0,3382,0.0,0.0,8014,10487
7422,cg25251744,829.0,3,50668959.0,MAPKAPK3,0.0,0.0,0.0,3382,0.0,0.0,8014,16959
7423,cg04647199,829.0,3,50685918.0,MAPKAPK3,0.0,0.0,0.0,3382,0.0,0.0,8014,889562
7424,cg02423494,830.0,3,51575480.0,RAD54L2,0.0,0.0,0.0,3382,0.0,0.0,8014,26641
7425,cg20133901,830.0,3,51602121.0,RAD54L2,0.0,0.0,0.0,3382,0.0,0.0,8014,14396
7426,cg11095658,830.0,3,51616517.0,RAD54L2,0.0,0.0,0.0,3382,0.0,0.0,8014,38234
7427,cg23321704,830.0,3,51654751.0,RAD54L2,0.0,0.0,0.0,3382,0.0,0.0,8014,9562
7428,cg09564628,830.0,3,51664313.0,RAD54L2,0.0,0.0,0.0,3382,0.0,0.0,8014,7926
7429,cg00213142,830.0,3,51672239.0,RAD54L2,0.0,0.0,0.0,3382,0.0,0.0,8014,316084
7430,cg13954779,831.0,3,51988323.0,GPR62,0.0,0.0,0.0,3382,0.0,0.0,8014,102
7431,cg19238325,831.0,3,51988425.0,GPR62,0.0,0.0,0.0,3382,0.0,0.0,8014,29
7432,cg20804821,831.0,3,51988454.0,GPR62,0.0,0.0,0.0,3382,0.0,0.0,8014,915
7433,cg25773386,831.0,3,51989369.0,GPR62,0.0,0.0,0.0,3382,0.0,0.0,8014,932
7434,cg22621867,831.0,3,51990301.0,GPR62,0.0,0.0,0.0,3382,0.0,0.0,8014,241010
7435,cg12396051,832.0,3,52231311.0,ALAS1,0.0,0.0,0.0,3382,0.0,0.0,8014,36
7436,cg16983541,832.0,3,52231347.0,ALAS1,0.0,0.0,0.0,3382,0.0,0.0,8014,1107
7437,cg08443345,832.0,3,52232454.0,ALAS1,0.0,0.0,0.0,3382,0.0,0.0,8014,565
7438,cg15698299,832.0,3,52233019.0,ALAS1,0.0,0.0,0.0,3382,0.0,0.0,8014,275
7439,cg07598930,832.0,3,52233294.0,ALAS1,0.0,0.0,0.0,3382,0.0,0.0,8014,1982
7440,cg09509305,832.0,3,52235276.0,ALAS1,0.0,0.0,0.0,3382,0.0,0.0,8014,683
7441,cg13241645,832.0,3,52235959.0,ALAS1,0.0,0.0,0.0,3382,0.0,0.0,8014,639
7442,cg14906384,832.0,3,52236598.0,ALAS1,0.0,0.0,0.0,3382,0.0,0.0,8014,1932
7443,cg03937508,832.0,3,52238530.0,ALAS1,0.0,0.0,0.0,3382,0.0,0.0,8014,111715
7444,cg16486432,833.0,3,52350245.0,DNAH1,0.0,0.0,0.0,3382,0.0,0.0,8014,1110
7445,cg10313047,833.0,3,52351355.0,DNAH1,0.0,0.0,0.0,3382,0.0,0.0,8014,132
7446,cg12902206,833.0,3,52351487.0,DNAH1,0.0,0.0,0.0,3382,0.0,0.0,8014,112
7447,cg13126552,833.0,3,52351599.0,DNAH1,0.0,0.0,0.0,3382,0.0,0.0,8014,81
7448,cg13476950,833.0,3,52351680.0,DNAH1,0.0,0.0,0.0,3382,0.0,0.0,8014,179
7449,cg01456368,833.0,3,52351859.0,DNAH1,0.0,0.0,0.0,3382,0.0,0.0,8014,104
7450,cg22084642,833.0,3,52351963.0,DNAH1,0.0,0.0,0.0,3382,0.0,0.0,8014,55146
7451,cg06068388,833.0,3,52407109.0,DNAH1,0.0,0.0,0.0,3382,0.0,0.0,8014,17905
7452,cg02917920,833.0,3,52425014.0,DNAH1,0.0,0.0,0.0,3382,0.0,0.0,8014,4044
7453,cg09244772,833.0,3,52429058.0,DNAH1,0.0,0.0,0.0,3382,0.0,0.0,8014,99656
7454,cg01966117,834.0,3,52528714.0,STAB1,0.0,0.0,0.0,3382,0.0,0.0,8014,241
7455,cg26862175,834.0,3,52528955.0,STAB1,0.0,0.0,0.0,3382,0.0,0.0,8014,130
7456,cg10061138,834.0,3,52529085.0,STAB1,0.0,0.0,0.0,3382,0.0,0.0,8014,110
7457,cg21445366,834.0,3,52529195.0,STAB1,0.0,0.0,0.0,3382,0.0,0.0,8014,89
7458,cg13267324,834.0,3,52529284.0,STAB1,0.0,0.0,0.0,3382,0.0,0.0,8014,57
7459,cg02792780,834.0,3,52529341.0,STAB1,0.0,0.0,0.0,3382,0.0,0.0,8014,10
7460,cg11866943,834.0,3,52529351.0,STAB1,0.0,0.0,0.0,3382,0.0,0.0,8014,173
7461,cg15407570,834.0,3,52529524.0,STAB1,0.0,0.0,0.0,3382,0.0,0.0,8014,2396
7462,cg03554028,834.0,3,52531920.0,STAB1,0.0,0.0,0.0,3382,0.0,0.0,8014,663228
7463,cg23168971,835.0,3,53195148.0,PRKCD,0.0,0.0,0.0,3382,0.0,0.0,8014,3518
7464,cg07687398,835.0,3,53198666.0,PRKCD,0.0,0.0,0.0,3382,0.0,0.0,8014,371
7465,cg00258198,835.0,3,53199037.0,PRKCD,0.0,0.0,0.0,3382,0.0,0.0,8014,2200
7466,cg09137597,835.0,3,53201237.0,PRKCD,0.0,0.0,0.0,3382,0.0,0.0,8014,1087
7467,cg08170911,835.0,3,53202324.0,PRKCD,0.0,0.0,0.0,3382,0.0,0.0,8014,2094
7468,cg23600719,835.0,3,53204418.0,PRKCD,0.0,0.0,0.0,3382,0.0,0.0,8014,1118
7469,cg10460643,835.0,3,53205536.0,PRKCD,0.0,0.0,0.0,3382,0.0,0.0,8014,20876
7470,cg01465769,835.0,3,53226412.0,PRKCD,0.0,0.0,0.0,3382,0.0,0.0,8014,301582
7484,cg07881541,836.0,3,53784508.0,CACNA1D,0.0,0.0,0.0,3382,0.0,0.0,8014,3162
7490,cg15577178,837.0,3,54155913.0,CACNA2D3,0.0,0.0,0.0,3382,0.0,0.0,8014,417
7491,cg10137084,837.0,3,54156330.0,CACNA2D3,0.0,0.0,0.0,3382,0.0,0.0,8014,2
7492,cg16788803,837.0,3,54156332.0,CACNA2D3,0.0,0.0,0.0,3382,0.0,0.0,8014,761
7493,cg22480178,837.0,3,54157093.0,CACNA2D3,0.0,0.0,0.0,3382,0.0,0.0,8014,12890
7494,cg02641517,837.0,3,54169983.0,CACNA2D3,0.0,0.0,0.0,3382,0.0,0.0,8014,41789
7495,cg01356297,837.0,3,54211772.0,CACNA2D3,0.0,0.0,0.0,3382,0.0,0.0,8014,19568
7497,cg03544753,837.0,3,54328360.0,CACNA2D3,0.0,0.0,0.0,3382,0.0,0.0,8014,61738
7498,cg20960882,837.0,3,54390098.0,CACNA2D3,0.0,0.0,0.0,3382,0.0,0.0,8014,244
7499,cg06144200,837.0,3,54390342.0,CACNA2D3,0.0,0.0,0.0,3382,0.0,0.0,8014,11118
7500,cg01951202,837.0,3,54401460.0,CACNA2D3,0.0,0.0,0.0,3382,0.0,0.0,8014,17930
7502,cg01533970,837.0,3,54467946.0,CACNA2D3,0.0,0.0,0.0,3382,0.0,0.0,8014,100285
7503,cg24346510,837.0,3,54568231.0,CACNA2D3,0.0,0.0,0.0,3382,0.0,0.0,8014,11317
7504,cg02844593,837.0,3,54579548.0,CACNA2D3,0.0,0.0,0.0,3382,0.0,0.0,8014,54621
7506,cg14683191,837.0,3,54688573.0,CACNA2D3,0.0,0.0,0.0,3382,0.0,0.0,8014,44009
7507,cg13532410,837.0,3,54732582.0,CACNA2D3,0.0,0.0,0.0,3382,0.0,0.0,8014,5306
7508,cg21506819,837.0,3,54737888.0,CACNA2D3,0.0,0.0,0.0,3382,0.0,0.0,8014,134474
7509,cg24852203,837.0,3,54872362.0,CACNA2D3,0.0,0.0,0.0,3382,0.0,0.0,8014,24109
7511,cg23446404,838.0,3,55511566.0,WNT5A,0.0,0.0,0.0,3382,0.0,0.0,8014,127
7512,cg20741319,838.0,3,55511693.0,WNT5A,0.0,0.0,0.0,3382,0.0,0.0,8014,3484
7513,cg15190013,838.0,3,55515177.0,WNT5A,0.0,0.0,0.0,3382,0.0,0.0,8014,55
7514,cg08511381,838.0,3,55515232.0,WNT5A,0.0,0.0,0.0,3382,0.0,0.0,8014,179
7515,cg26116485,838.0,3,55515411.0,WNT5A,0.0,0.0,0.0,3382,0.0,0.0,8014,130
7516,cg09595163,838.0,3,55515541.0,WNT5A,0.0,0.0,0.0,3382,0.0,0.0,8014,2
7517,cg05362127,838.0,3,55515543.0,WNT5A,0.0,0.0,0.0,3382,0.0,0.0,8014,42
7518,cg15345351,838.0,3,55515585.0,WNT5A,0.0,0.0,0.0,3382,0.0,0.0,8014,1011
7519,cg26843227,838.0,3,55516596.0,WNT5A,0.0,0.0,0.0,3382,0.0,0.0,8014,900
7520,cg20746482,838.0,3,55517496.0,WNT5A,0.0,0.0,0.0,3382,0.0,0.0,8014,163
7521,cg08852968,838.0,3,55517659.0,WNT5A,0.0,0.0,0.0,3382,0.0,0.0,8014,432
7522,cg18010752,838.0,3,55518091.0,WNT5A,0.0,0.0,0.0,3382,0.0,0.0,8014,40
7523,cg04941246,838.0,3,55518131.0,WNT5A,0.0,0.0,0.0,3382,0.0,0.0,8014,11
7524,cg24216596,838.0,3,55518142.0,WNT5A,0.0,0.0,0.0,3382,0.0,0.0,8014,254
7525,cg02867696,838.0,3,55518396.0,WNT5A,0.0,0.0,0.0,3382,0.0,0.0,8014,45
7526,cg23456221,838.0,3,55518441.0,WNT5A,0.0,0.0,0.0,3382,0.0,0.0,8014,1147
